LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%)
CN4505500000000,45,55,"Kershaw County, SC",2020,"28,970","27,478","1,492",5.2
CN4505700000000,45,57,"Lancaster County, SC",2020,"42,923","40,129","2,794",6.5
CN4505900000000,45,59,"Laurens County, SC",2020,"29,279","27,299","1,980",6.8
CN4506100000000,45,61,"Lee County, SC",2020,"5,983","5,479",504,8.4
CN4506300000000,45,63,"Lexington County, SC",2020,"141,330","135,086","6,244",4.4
CN4506500000000,45,65,"McCormick County, SC",2020,"3,133","2,913",220,7.0
CN4506700000000,45,67,"Marion County, SC",2020,"11,667","10,681",986,8.5
CN4506900000000,45,69,"Marlboro County, SC",2020,"9,465","8,586",879,9.3
CN4507100000000,45,71,"Newberry County, SC",2020,"17,936","17,058",878,4.9
CN4507300000000,45,73,"Oconee County, SC",2020,"33,869","32,084","1,785",5.3
CN4507500000000,45,75,"Orangeburg County, SC",2020,"35,324","32,306","3,018",8.5
CN4507700000000,45,77,"Pickens County, SC",2020,"59,626","56,692","2,934",4.9
CN4507900000000,45,79,"Richland County, SC",2020,"196,069","184,877","11,192",5.7
CN4508100000000,45,81,"Saluda County, SC",2020,"8,288","7,946",342,4.1
CN4508300000000,45,83,"Spartanburg County, SC",2020,"156,289","146,297","9,992",6.4
CN4508500000000,45,85,"Sumter County, SC",2020,"42,713","39,895","2,818",6.6
CN4508700000000,45,87,"Union County, SC",2020,"11,438","10,404","1,034",9.0
CN4508900000000,45,89,"Williamsburg County, SC",2020,"12,021","11,080",941,7.8
CN4509100000000,45,91,"York County, SC",2020,"142,044","133,653","8,391",5.9
CN4600300000000,46,3,"Aurora County, SD",2020,"1,471","1,428",43,2.9
CN4600500000000,46,5,"Beadle County, SD",2020,"8,984","8,661",323,3.6
CN4600700000000,46,7,"Bennett County, SD",2020,"1,307","1,258",49,3.7
CN4600900000000,46,9,"Bon Homme County, SD",2020,"2,663","2,562",101,3.8
CN4601100000000,46,11,"Brookings County, SD",2020,"18,548","17,838",710,3.8
CN4601300000000,46,13,"Brown County, SD",2020,"20,947","20,138",809,3.9
CN4601500000000,46,15,"Brule County, SD",2020,"2,969","2,868",101,3.4
CN4601700000000,46,17,"Buffalo County, SD",2020,640,589,51,8.0
CN4601900000000,46,19,"Butte County, SD",2020,"5,119","4,876",243,4.7
CN4602100000000,46,21,"Campbell County, SD",2020,729,704,25,3.4
CN4602300000000,46,23,"Charles Mix County, SD",2020,"3,967","3,754",213,5.4
CN4602500000000,46,25,"Clark County, SD",2020,"1,941","1,864",77,4.0
CN4602700000000,46,27,"Clay County, SD",2020,"7,966","7,664",302,3.8
CN4602900000000,46,29,"Codington County, SD",2020,"15,739","15,057",682,4.3
CN4603100000000,46,31,"Corson County, SD",2020,"1,161","1,103",58,5.0
CN4603300000000,46,33,"Custer County, SD",2020,"4,024","3,817",207,5.1
CN4603500000000,46,35,"Davison County, SD",2020,"10,876","10,470",406,3.7
CN4603700000000,46,37,"Day County, SD",2020,"2,716","2,579",137,5.0
CN4603900000000,46,39,"Deuel County, SD",2020,"2,508","2,399",109,4.3
CN4604100000000,46,41,"Dewey County, SD",2020,"2,179","2,032",147,6.7
CN4604300000000,46,43,"Douglas County, SD",2020,"1,402","1,363",39,2.8
CN4604500000000,46,45,"Edmunds County, SD",2020,"1,941","1,888",53,2.7
CN4604700000000,46,47,"Fall River County, SD",2020,"3,273","3,107",166,5.1
CN4604900000000,46,49,"Faulk County, SD",2020,"1,013",982,31,3.1
CN4605100000000,46,51,"Grant County, SD",2020,"4,129","3,975",154,3.7
CN4605300000000,46,53,"Gregory County, SD",2020,"1,932","1,866",66,3.4
CN4605500000000,46,55,"Haakon County, SD",2020,903,879,24,2.7
CN4605700000000,46,57,"Hamlin County, SD",2020,"3,163","3,061",102,3.2
CN4605900000000,46,59,"Hand County, SD",2020,"1,761","1,718",43,2.4
CN4606100000000,46,61,"Hanson County, SD",2020,"1,736","1,658",78,4.5
CN4606300000000,46,63,"Harding County, SD",2020,799,775,24,3.0
CN4606500000000,46,65,"Hughes County, SD",2020,"9,269","8,966",303,3.3
CN4606700000000,46,67,"Hutchinson County, SD",2020,"3,960","3,836",124,3.1
CN4606900000000,46,69,"Hyde County, SD",2020,695,677,18,2.6
CN4607100000000,46,71,"Jackson County, SD",2020,835,795,40,4.8
CN4607300000000,46,73,"Jerauld County, SD",2020,916,893,23,2.5
CN4607500000000,46,75,"Jones County, SD",2020,408,392,16,3.9
CN4607700000000,46,77,"Kingsbury County, SD",2020,"2,531","2,440",91,3.6
CN4607900000000,46,79,"Lake County, SD",2020,"6,395","6,185",210,3.3
CN4608100000000,46,81,"Lawrence County, SD",2020,"14,132","13,371",761,5.4
CN4608300000000,46,83,"Lincoln County, SD",2020,"37,289","36,088","1,201",3.2
CN4608500000000,46,85,"Lyman County, SD",2020,"1,695","1,609",86,5.1
CN4608700000000,46,87,"McCook County, SD",2020,"2,967","2,867",100,3.4
CN4608900000000,46,89,"McPherson County, SD",2020,"1,150","1,104",46,4.0
CN4609100000000,46,91,"Marshall County, SD",2020,"2,471","2,375",96,3.9
CN4609300000000,46,93,"Meade County, SD",2020,"15,284","14,653",631,4.1
CN4609500000000,46,95,"Mellette County, SD",2020,694,658,36,5.2
CN4609700000000,46,97,"Miner County, SD",2020,"1,056","1,007",49,4.6
CN4609900000000,46,99,"Minnehaha County, SD",2020,"112,449","107,815","4,634",4.1
CN4610100000000,46,101,"Moody County, SD",2020,"3,331","3,150",181,5.4
CN4610200000000,46,102,"Oglala Lakota County, SD",2020,"4,119","3,792",327,7.9
CN4610300000000,46,103,"Pennington County, SD",2020,"55,432","52,774","2,658",4.8
CN4610500000000,46,105,"Perkins County, SD",2020,"1,530","1,485",45,2.9
CN4610700000000,46,107,"Potter County, SD",2020,"1,204","1,171",33,2.7
CN4610900000000,46,109,"Roberts County, SD",2020,"4,885","4,616",269,5.5
CN4611100000000,46,111,"Sanborn County, SD",2020,"1,365","1,325",40,2.9
CN4611500000000,46,115,"Spink County, SD",2020,"3,175","3,064",111,3.5
CN4611700000000,46,117,"Stanley County, SD",2020,"1,753","1,690",63,3.6
CN4611900000000,46,119,"Sully County, SD",2020,936,916,20,2.1
CN4612100000000,46,121,"Todd County, SD",2020,"2,277","2,110",167,7.3
CN4612300000000,46,123,"Tripp County, SD",2020,"2,873","2,790",83,2.9
CN4612500000000,46,125,"Turner County, SD",2020,"4,582","4,419",163,3.6
CN4612700000000,46,127,"Union County, SD",2020,"8,930","8,528",402,4.5
CN4612900000000,46,129,"Walworth County, SD",2020,"2,470","2,357",113,4.6
CN4613500000000,46,135,"Yankton County, SD",2020,"12,180","11,687",493,4.0
CN4613700000000,46,137,"Ziebach County, SD",2020,975,938,37,3.8
CN4700100000000,47,1,"Anderson County, TN",2020,"33,487","31,188","2,299",6.9
CN4700300000000,47,3,"Bedford County, TN",2020,"23,712","22,043","1,669",7.0
CN4700500000000,47,5,"Benton County, TN",2020,"5,848","5,315",533,9.1
CN4700700000000,47,7,"Bledsoe County, TN",2020,"6,082","5,735",347,5.7
CN4700900000000,47,9,"Blount County, TN",2020,"64,733","60,677","4,056",6.3
CN4701100000000,47,11,"Bradley County, TN",2020,"51,597","48,161","3,436",6.7
CN4701300000000,47,13,"Campbell County, TN",2020,"15,711","14,616","1,095",7.0
CN4701500000000,47,15,"Cannon County, TN",2020,"6,405","5,982",423,6.6
CN4701700000000,47,17,"Carroll County, TN",2020,"11,560","10,706",854,7.4
CN4701900000000,47,19,"Carter County, TN",2020,"23,322","21,703","1,619",6.9
CN4702100000000,47,21,"Cheatham County, TN",2020,"20,771","19,558","1,213",5.8
CN4702300000000,47,23,"Chester County, TN",2020,"6,870","6,403",467,6.8
CN4702500000000,47,25,"Claiborne County, TN",2020,"13,038","12,091",947,7.3
CN4702700000000,47,27,"Clay County, TN",2020,"2,917","2,708",209,7.2
CN4702900000000,47,29,"Cocke County, TN",2020,"14,814","13,282","1,532",10.3
CN4703100000000,47,31,"Coffee County, TN",2020,"26,502","24,464","2,038",7.7
CN4703300000000,47,33,"Crockett County, TN",2020,"6,329","5,941",388,6.1
CN4703500000000,47,35,"Cumberland County, TN",2020,"22,037","20,328","1,709",7.8
CN4703700000000,47,37,"Davidson County, TN",2020,"406,267","373,215","33,052",8.1
CN4703900000000,47,39,"Decatur County, TN",2020,"4,307","3,928",379,8.8
CN4704100000000,47,41,"DeKalb County, TN",2020,"8,038","7,346",692,8.6
CN4704300000000,47,43,"Dickson County, TN",2020,"26,291","24,726","1,565",6.0
CN4704500000000,47,45,"Dyer County, TN",2020,"16,735","15,481","1,254",7.5
CN4704700000000,47,47,"Fayette County, TN",2020,"19,637","18,445","1,192",6.1
CN4704900000000,47,49,"Fentress County, TN",2020,"7,301","6,834",467,6.4
CN4705100000000,47,51,"Franklin County, TN",2020,"18,805","17,212","1,593",8.5
CN4705300000000,47,53,"Gibson County, TN",2020,"21,277","19,794","1,483",7.0
CN4705500000000,47,55,"Giles County, TN",2020,"13,052","11,830","1,222",9.4
CN4705700000000,47,57,"Grainger County, TN",2020,"9,799","9,125",674,6.9
CN4705900000000,47,59,"Greene County, TN",2020,"28,706","26,347","2,359",8.2
CN4706100000000,47,61,"Grundy County, TN",2020,"5,346","4,837",509,9.5
CN4706300000000,47,63,"Hamblen County, TN",2020,"27,235","25,266","1,969",7.2
CN4706500000000,47,65,"Hamilton County, TN",2020,"183,388","170,517","12,871",7.0
CN4706700000000,47,67,"Hancock County, TN",2020,"2,277","2,096",181,7.9
CN4706900000000,47,69,"Hardeman County, TN",2020,"9,059","8,318",741,8.2
CN4707100000000,47,71,"Hardin County, TN",2020,"10,738","10,017",721,6.7
CN4707300000000,47,73,"Hawkins County, TN",2020,"21,913","20,123","1,790",8.2
CN4707500000000,47,75,"Haywood County, TN",2020,"8,419","7,739",680,8.1
CN4707700000000,47,77,"Henderson County, TN",2020,"11,526","10,578",948,8.2
CN4707900000000,47,79,"Henry County, TN",2020,"13,175","12,178",997,7.6
CN4708100000000,47,81,"Hickman County, TN",2020,"10,624","9,982",642,6.0
CN4708300000000,47,83,"Houston County, TN",2020,"3,551","3,299",252,7.1
CN4708500000000,47,85,"Humphreys County, TN",2020,"8,018","7,481",537,6.7
CN4708700000000,47,87,"Jackson County, TN",2020,"4,660","4,290",370,7.9
CN4708900000000,47,89,"Jefferson County, TN",2020,"25,377","23,511","1,866",7.4
CN4709100000000,47,91,"Johnson County, TN",2020,"6,034","5,548",486,8.1
CN4709300000000,47,93,"Knox County, TN",2020,"239,439","225,131","14,308",6.0
CN4709500000000,47,95,"Lake County, TN",2020,"1,695","1,551",144,8.5
CN4709700000000,47,97,"Lauderdale County, TN",2020,"9,779","8,927",852,8.7
CN4709900000000,47,99,"Lawrence County, TN",2020,"18,670","17,189","1,481",7.9
CN4710100000000,47,101,"Lewis County, TN",2020,"5,406","5,004",402,7.4
CN4710300000000,47,103,"Lincoln County, TN",2020,"15,841","14,494","1,347",8.5
CN4710500000000,47,105,"Loudon County, TN",2020,"24,056","22,582","1,474",6.1
CN4710700000000,47,107,"McMinn County, TN",2020,"22,651","20,844","1,807",8.0
CN4710900000000,47,109,"McNairy County, TN",2020,"9,824","9,125",699,7.1
CN4711100000000,47,111,"Macon County, TN",2020,"12,053","11,325",728,6.0
CN4711300000000,47,113,"Madison County, TN",2020,"44,684","41,007","3,677",8.2
CN4711500000000,47,115,"Marion County, TN",2020,"11,836","10,913",923,7.8
CN4711700000000,47,117,"Marshall County, TN",2020,"16,014","14,611","1,403",8.8
CN4711900000000,47,119,"Maury County, TN",2020,"51,721","47,597","4,124",8.0
CN4712100000000,47,121,"Meigs County, TN",2020,"5,043","4,590",453,9.0
CN4712300000000,47,123,"Monroe County, TN",2020,"18,982","17,379","1,603",8.4
CN4712500000000,47,125,"Montgomery County, TN",2020,"95,115","88,506","6,609",6.9
CN4712700000000,47,127,"Moore County, TN",2020,"2,886","2,693",193,6.7
CN4712900000000,47,129,"Morgan County, TN",2020,"7,594","7,113",481,6.3
CN4713100000000,47,131,"Obion County, TN",2020,"12,712","11,884",828,6.5
CN4713300000000,47,133,"Overton County, TN",2020,"9,869","9,258",611,6.2
CN4713500000000,47,135,"Perry County, TN",2020,"2,741","2,456",285,10.4
CN4713700000000,47,137,"Pickett County, TN",2020,"1,757","1,624",133,7.6
CN4713900000000,47,139,"Polk County, TN",2020,"7,754","7,245",509,6.6
CN4714100000000,47,141,"Putnam County, TN",2020,"36,778","34,514","2,264",6.2
CN4714300000000,47,143,"Rhea County, TN",2020,"13,398","12,151","1,247",9.3
CN4714500000000,47,145,"Roane County, TN",2020,"22,559","21,110","1,449",6.4
CN4714700000000,47,147,"Robertson County, TN",2020,"36,151","33,878","2,273",6.3
CN4714900000000,47,149,"Rutherford County, TN",2020,"185,497","172,460","13,037",7.0
CN4715100000000,47,151,"Scott County, TN",2020,"8,679","7,996",683,7.9
CN4715300000000,47,153,"Sequatchie County, TN",2020,"6,114","5,631",483,7.9
CN4715500000000,47,155,"Sevier County, TN",2020,"49,817","44,568","5,249",10.5
CN4715700000000,47,157,"Shelby County, TN",2020,"449,372","406,623","42,749",9.5
CN4715900000000,47,159,"Smith County, TN",2020,"9,320","8,765",555,6.0
CN4716100000000,47,161,"Stewart County, TN",2020,"5,609","5,269",340,6.1
CN4716300000000,47,163,"Sullivan County, TN",2020,"69,279","64,368","4,911",7.1
CN4716500000000,47,165,"Sumner County, TN",2020,"101,675","94,951","6,724",6.6
CN4716700000000,47,167,"Tipton County, TN",2020,"27,904","26,078","1,826",6.5
CN4716900000000,47,169,"Trousdale County, TN",2020,"5,154","4,837",317,6.2
CN4717100000000,47,171,"Unicoi County, TN",2020,"7,760","7,205",555,7.2
CN4717300000000,47,173,"Union County, TN",2020,"8,349","7,831",518,6.2
CN4717500000000,47,175,"Van Buren County, TN",2020,"2,706","2,532",174,6.4
CN4717700000000,47,177,"Warren County, TN",2020,"17,728","16,208","1,520",8.6
CN4717900000000,47,179,"Washington County, TN",2020,"63,647","59,810","3,837",6.0
CN4718100000000,47,181,"Wayne County, TN",2020,"6,381","5,951",430,6.7
CN4718300000000,47,183,"Weakley County, TN",2020,"14,428","13,543",885,6.1
CN4718500000000,47,185,"White County, TN",2020,"11,040","10,191",849,7.7
CN4718700000000,47,187,"Williamson County, TN",2020,"124,700","118,583","6,117",4.9
CN4718900000000,47,189,"Wilson County, TN",2020,"75,354","70,423","4,931",6.5
CN4800100000000,48,1,"Anderson County, TX",2020,"19,502","18,182","1,320",6.8
CN4800300000000,48,3,"Andrews County, TX",2020,"9,017","8,264",753,8.4
CN4800500000000,48,5,"Angelina County, TX",2020,"36,083","33,372","2,711",7.5
CN4800700000000,48,7,"Aransas County, TX",2020,"8,985","8,215",770,8.6
CN4800900000000,48,9,"Archer County, TX",2020,"3,802","3,594",208,5.5
CN4801100000000,48,11,"Armstrong County, TX",2020,844,806,38,4.5
CN4801300000000,48,13,"Atascosa County, TX",2020,"20,670","18,842","1,828",8.8
CN4801500000000,48,15,"Austin County, TX",2020,"13,584","12,686",898,6.6
CN4801700000000,48,17,"Bailey County, TX",2020,"2,604","2,488",116,4.5
CN4801900000000,48,19,"Bandera County, TX",2020,"8,338","7,785",553,6.6
CN4802100000000,48,21,"Bastrop County, TX",2020,"43,417","40,779","2,638",6.1
CN4802300000000,48,23,"Baylor County, TX",2020,"1,634","1,574",60,3.7
CN4802500000000,48,25,"Bee County, TX",2020,"10,323","9,369",954,9.2
CN4802700000000,48,27,"Bell County, TX",2020,"152,531","142,358","10,173",6.7
CN4802900000000,48,29,"Bexar County, TX",2020,"942,376","871,169","71,207",7.6
CN4803100000000,48,31,"Blanco County, TX",2020,"5,431","5,185",246,4.5
CN4803300000000,48,33,"Borden County, TX",2020,264,250,14,5.3
CN4803500000000,48,35,"Bosque County, TX",2020,"7,503","7,054",449,6.0
CN4803700000000,48,37,"Bowie County, TX",2020,"38,852","35,976","2,876",7.4
CN4803900000000,48,39,"Brazoria County, TX",2020,"176,207","160,915","15,292",8.7
CN4804100000000,48,41,"Brazos County, TX",2020,"114,235","107,879","6,356",5.6
CN4804300000000,48,43,"Brewster County, TX",2020,"4,910","4,629",281,5.7
CN4804500000000,48,45,"Briscoe County, TX",2020,622,596,26,4.2
CN4804700000000,48,47,"Brooks County, TX",2020,"3,290","3,017",273,8.3
CN4804900000000,48,49,"Brown County, TX",2020,"16,497","15,507",990,6.0
CN4805100000000,48,51,"Burleson County, TX",2020,"7,777","7,267",510,6.6
CN4805300000000,48,53,"Burnet County, TX",2020,"22,250","21,122","1,128",5.1
CN4805500000000,48,55,"Caldwell County, TX",2020,"20,124","18,884","1,240",6.2
CN4805700000000,48,57,"Calhoun County, TX",2020,"10,487","9,801",686,6.5
CN4805900000000,48,59,"Callahan County, TX",2020,"6,022","5,699",323,5.4
CN4806100000000,48,61,"Cameron County, TX",2020,"173,682","156,460","17,222",9.9
CN4806300000000,48,63,"Camp County, TX",2020,"5,207","4,844",363,7.0
CN4806500000000,48,65,"Carson County, TX",2020,"2,894","2,773",121,4.2
CN4806700000000,48,67,"Cass County, TX",2020,"11,009","10,053",956,8.7
CN4806900000000,48,69,"Castro County, TX",2020,"3,415","3,297",118,3.5
CN4807100000000,48,71,"Chambers County, TX",2020,"22,155","20,235","1,920",8.7
CN4807300000000,48,73,"Cherokee County, TX",2020,"21,141","19,489","1,652",7.8
CN4807500000000,48,75,"Childress County, TX",2020,"2,961","2,853",108,3.6
CN4807700000000,48,77,"Clay County, TX",2020,"4,647","4,384",263,5.7
CN4807900000000,48,79,"Cochran County, TX",2020,"1,055",978,77,7.3
CN4808100000000,48,81,"Coke County, TX",2020,"1,355","1,281",74,5.5
CN4808300000000,48,83,"Coleman County, TX",2020,"3,343","3,136",207,6.2
CN4808500000000,48,85,"Collin County, TX",2020,"563,450","527,020","36,430",6.5
CN4808700000000,48,87,"Collingsworth County, TX",2020,"1,234","1,190",44,3.6
CN4808900000000,48,89,"Colorado County, TX",2020,"8,813","8,285",528,6.0
CN4809100000000,48,91,"Comal County, TX",2020,"76,235","71,532","4,703",6.2
CN4809300000000,48,93,"Comanche County, TX",2020,"6,411","6,102",309,4.8
CN4809500000000,48,95,"Concho County, TX",2020,"1,032",977,55,5.3
CN4809700000000,48,97,"Cooke County, TX",2020,"19,454","18,084","1,370",7.0
CN4809900000000,48,99,"Coryell County, TX",2020,"25,383","23,773","1,610",6.3
CN4810100000000,48,101,"Cottle County, TX",2020,698,670,28,4.0
CN4810300000000,48,103,"Crane County, TX",2020,"2,240","2,019",221,9.9
CN4810500000000,48,105,"Crockett County, TX",2020,"1,422","1,288",134,9.4
CN4810700000000,48,107,"Crosby County, TX",2020,"2,224","2,106",118,5.3
CN4810900000000,48,109,"Culberson County, TX",2020,949,874,75,7.9
CN4811100000000,48,111,"Dallam County, TX",2020,"3,378","3,276",102,3.0
CN4811300000000,48,113,"Dallas County, TX",2020,"1,335,197","1,231,616","103,581",7.8
CN4811500000000,48,115,"Dawson County, TX",2020,"4,422","4,021",401,9.1
CN4811700000000,48,117,"Deaf Smith County, TX",2020,"8,069","7,760",309,3.8
CN4811900000000,48,119,"Delta County, TX",2020,"2,191","2,060",131,6.0
CN4812100000000,48,121,"Denton County, TX",2020,"498,197","465,307","32,890",6.6
CN4812300000000,48,123,"DeWitt County, TX",2020,"7,272","6,715",557,7.7
CN4812500000000,48,125,"Dickens County, TX",2020,713,672,41,5.8
CN4812700000000,48,127,"Dimmit County, TX",2020,"3,062","2,663",399,13.0
CN4812900000000,48,129,"Donley County, TX",2020,"1,369","1,308",61,4.5
CN4813100000000,48,131,"Duval County, TX",2020,"4,031","3,454",577,14.3
CN4813300000000,48,133,"Eastland County, TX",2020,"6,815","6,324",491,7.2
CN4813500000000,48,135,"Ector County, TX",2020,"79,388","70,266","9,122",11.5
CN4813700000000,48,137,"Edwards County, TX",2020,948,909,39,4.1
CN4813900000000,48,139,"Ellis County, TX",2020,"97,559","91,837","5,722",5.9
CN4814100000000,48,141,"El Paso County, TX",2020,"377,343","347,022","30,321",8.0
CN4814300000000,48,143,"Erath County, TX",2020,"19,809","18,664","1,145",5.8
CN4814500000000,48,145,"Falls County, TX",2020,"6,098","5,708",390,6.4
CN4814700000000,48,147,"Fannin County, TX",2020,"15,082","14,293",789,5.2
CN4814900000000,48,149,"Fayette County, TX",2020,"9,884","9,338",546,5.5
CN4815100000000,48,151,"Fisher County, TX",2020,"1,840","1,769",71,3.9
CN4815300000000,48,153,"Floyd County, TX",2020,"2,485","2,333",152,6.1
CN4815500000000,48,155,"Foard County, TX",2020,495,472,23,4.6
CN4815700000000,48,157,"Fort Bend County, TX",2020,"400,445","369,730","30,715",7.7
CN4815900000000,48,159,"Franklin County, TX",2020,"5,111","4,857",254,5.0
CN4816100000000,48,161,"Freestone County, TX",2020,"6,668","6,144",524,7.9
CN4816300000000,48,163,"Frio County, TX",2020,"6,453","5,918",535,8.3
CN4816500000000,48,165,"Gaines County, TX",2020,"8,882","8,338",544,6.1
CN4816700000000,48,167,"Galveston County, TX",2020,"168,820","154,363","14,457",8.6
CN4816900000000,48,169,"Garza County, TX",2020,"1,898","1,746",152,8.0
CN4817100000000,48,171,"Gillespie County, TX",2020,"11,865","11,234",631,5.3
CN4817300000000,48,173,"Glasscock County, TX",2020,502,476,26,5.2
CN4817500000000,48,175,"Goliad County, TX",2020,"2,802","2,564",238,8.5
CN4817700000000,48,177,"Gonzales County, TX",2020,"8,655","8,151",504,5.8
CN4817900000000,48,179,"Gray County, TX",2020,"8,709","8,082",627,7.2
CN4818100000000,48,181,"Grayson County, TX",2020,"63,664","59,920","3,744",5.9
CN4818300000000,48,183,"Gregg County, TX",2020,"55,877","51,185","4,692",8.4
CN4818500000000,48,185,"Grimes County, TX",2020,"11,189","10,293",896,8.0
CN4818700000000,48,187,"Guadalupe County, TX",2020,"81,220","76,232","4,988",6.1
CN4818900000000,48,189,"Hale County, TX",2020,"13,921","13,127",794,5.7
CN4819100000000,48,191,"Hall County, TX",2020,"1,149","1,088",61,5.3
CN4819300000000,48,193,"Hamilton County, TX",2020,"3,230","3,061",169,5.2
CN4819500000000,48,195,"Hansford County, TX",2020,"2,089","2,003",86,4.1
CN4819700000000,48,197,"Hardeman County, TX",2020,"1,836","1,766",70,3.8
CN4819900000000,48,199,"Hardin County, TX",2020,"24,647","22,410","2,237",9.1
CN4820100000000,48,201,"Harris County, TX",2020,"2,320,484","2,115,747","204,737",8.8
CN4820300000000,48,203,"Harrison County, TX",2020,"30,508","28,192","2,316",7.6
CN4820500000000,48,205,"Hartley County, TX",2020,"1,942","1,885",57,2.9
CN4820700000000,48,207,"Haskell County, TX",2020,"2,355","2,243",112,4.8
CN4820900000000,48,209,"Hays County, TX",2020,"123,734","115,957","7,777",6.3
CN4821100000000,48,211,"Hemphill County, TX",2020,"1,456","1,378",78,5.4
CN4821300000000,48,213,"Henderson County, TX",2020,"32,927","30,551","2,376",7.2
CN4821500000000,48,215,"Hidalgo County, TX",2020,"364,094","322,115","41,979",11.5
CN4821700000000,48,217,"Hill County, TX",2020,"15,997","14,981","1,016",6.4
CN4821900000000,48,219,"Hockley County, TX",2020,"9,757","8,928",829,8.5
CN4822100000000,48,221,"Hood County, TX",2020,"25,182","23,346","1,836",7.3
CN4822300000000,48,223,"Hopkins County, TX",2020,"17,292","16,403",889,5.1
CN4822500000000,48,225,"Houston County, TX",2020,"7,734","7,207",527,6.8
CN4822700000000,48,227,"Howard County, TX",2020,"13,896","12,782","1,114",8.0
CN4822900000000,48,229,"Hudspeth County, TX",2020,961,837,124,12.9
CN4823100000000,48,231,"Hunt County, TX",2020,"45,123","42,264","2,859",6.3
CN4823300000000,48,233,"Hutchinson County, TX",2020,"9,017","8,408",609,6.8
CN4823500000000,48,235,"Irion County, TX",2020,680,635,45,6.6
CN4823700000000,48,237,"Jack County, TX",2020,"2,859","2,623",236,8.3
CN4823900000000,48,239,"Jackson County, TX",2020,"6,384","5,962",422,6.6
CN4824100000000,48,241,"Jasper County, TX",2020,"13,168","11,743","1,425",10.8
CN4824300000000,48,243,"Jeff Davis County, TX",2020,573,526,47,8.2
CN4824500000000,48,245,"Jefferson County, TX",2020,"110,294","97,698","12,596",11.4
CN4824700000000,48,247,"Jim Hogg County, TX",2020,"2,010","1,833",177,8.8
CN4824900000000,48,249,"Jim Wells County, TX",2020,"16,065","13,986","2,079",12.9
CN4825100000000,48,251,"Johnson County, TX",2020,"85,822","80,401","5,421",6.3
CN4825300000000,48,253,"Jones County, TX",2020,"6,501","6,111",390,6.0
CN4825500000000,48,255,"Karnes County, TX",2020,"5,365","4,930",435,8.1
CN4825700000000,48,257,"Kaufman County, TX",2020,"71,361","66,899","4,462",6.3
CN4825900000000,48,259,"Kendall County, TX",2020,"19,841","18,755","1,086",5.5
CN4826100000000,48,261,"Kenedy County, TX",2020,126,117,9,7.1
CN4826300000000,48,263,"Kent County, TX",2020,252,234,18,7.1
CN4826500000000,48,265,"Kerr County, TX",2020,"22,864","21,594","1,270",5.6
CN4826700000000,48,267,"Kimble County, TX",2020,"1,934","1,843",91,4.7
CN4826900000000,48,269,"King County, TX",2020,129,125,4,3.1
CN4827100000000,48,271,"Kinney County, TX",2020,"1,290","1,217",73,5.7
CN4827300000000,48,273,"Kleberg County, TX",2020,"13,458","12,329","1,129",8.4
CN4827500000000,48,275,"Knox County, TX",2020,"1,514","1,435",79,5.2
CN4827700000000,48,277,"Lamar County, TX",2020,"22,824","21,308","1,516",6.6
CN4827900000000,48,279,"Lamb County, TX",2020,"5,838","5,563",275,4.7
CN4828100000000,48,281,"Lampasas County, TX",2020,"8,779","8,294",485,5.5
CN4828300000000,48,283,"La Salle County, TX",2020,"2,573","2,329",244,9.5
CN4828500000000,48,285,"Lavaca County, TX",2020,"8,990","8,548",442,4.9
CN4828700000000,48,287,"Lee County, TX",2020,"8,086","7,631",455,5.6
CN4828900000000,48,289,"Leon County, TX",2020,"6,236","5,776",460,7.4
CN4829100000000,48,291,"Liberty County, TX",2020,"34,901","31,299","3,602",10.3
CN4829300000000,48,293,"Limestone County, TX",2020,"8,396","7,809",587,7.0
CN4829500000000,48,295,"Lipscomb County, TX",2020,"1,453","1,390",63,4.3
CN4829700000000,48,297,"Live Oak County, TX",2020,"3,907","3,533",374,9.6
CN4829900000000,48,299,"Llano County, TX",2020,"7,850","7,369",481,6.1
CN4830100000000,48,301,"Loving County, TX",2020,50,46,4,8.0
CN4830300000000,48,303,"Lubbock County, TX",2020,"151,847","142,874","8,973",5.9
CN4830500000000,48,305,"Lynn County, TX",2020,"2,462","2,316",146,5.9
CN4830700000000,48,307,"McCulloch County, TX",2020,"3,136","2,896",240,7.7
CN4830900000000,48,309,"McLennan County, TX",2020,"120,109","112,646","7,463",6.2
CN4831100000000,48,311,"McMullen County, TX",2020,217,198,19,8.8
CN4831300000000,48,313,"Madison County, TX",2020,"4,674","4,359",315,6.7
CN4831500000000,48,315,"Marion County, TX",2020,"3,549","3,198",351,9.9
CN4831700000000,48,317,"Martin County, TX",2020,"2,335","2,183",152,6.5
CN4831900000000,48,319,"Mason County, TX",2020,"1,684","1,592",92,5.5
CN4832100000000,48,321,"Matagorda County, TX",2020,"15,734","14,001","1,733",11.0
CN4832300000000,48,323,"Maverick County, TX",2020,"24,096","20,421","3,675",15.3
CN4832500000000,48,325,"Medina County, TX",2020,"20,824","19,481","1,343",6.4
CN4832700000000,48,327,"Menard County, TX",2020,973,930,43,4.4
CN4832900000000,48,329,"Midland County, TX",2020,"85,363","77,490","7,873",9.2
CN4833100000000,48,331,"Milam County, TX",2020,"10,235","9,538",697,6.8
